Date,TLT,GLD,SPY
29/10/2007,62.09,78.12,119.8
30/10/2007,62.05,77.35,118.97
31/10/2007,61.49,78.62,120.21
01/11/2007,62.29,77.93,117.39
02/11/2007,62.49,79.83,117.53
05/11/2007,62.46,79.75,116.63
06/11/2007,62.16,81.43,118.2
07/11/2007,62.27,82.24,114.97
08/11/2007,62.16,82.23,114.39
09/11/2007,62.69,82.18,112.82
12/11/2007,62.91,78.3,111.7
13/11/2007,62.68,79.12,115.1
14/11/2007,62.75,80.28,114.78
15/11/2007,63.34,77.95,113.13
16/11/2007,63.43,77.75,113.32
19/11/2007,63.84,77.24,111.74
20/11/2007,63.77,79.47,112.43
21/11/2007,64.14,79.36,110.13
23/11/2007,64.34,81.25,112.03
26/11/2007,65.6,81.3,109.56
27/11/2007,64.98,80.1,110.82
28/11/2007,64.54,79.57,114.36
29/11/2007,65.1,78.28,114.4
30/11/2007,64.78,77.32,115.55
03/12/2007,65.3,78.28,114.79
04/12/2007,65.29,79.4,113.76
05/12/2007,64.51,78.63,115.67
06/12/2007,63.94,79.37,117.32
07/12/2007,63.23,78.6,117.3
10/12/2007,62.85,80,118.21
11/12/2007,64.08,78.84,114.97
12/12/2007,63.42,80.49,116.1
13/12/2007,62.73,78.5,115.86
14/12/2007,62.44,78.52,114.39
17/12/2007,63,78.13,112.76
18/12/2007,63.41,79.25,113.39
19/12/2007,64.25,79.24,113.39
20/12/2007,64.11,78.67,114.11
21/12/2007,63.17,80.1,115.75
24/12/2007,62.88,80.14,116.61
26/12/2007,62.33,81.52,116.86
27/12/2007,63,81.56,115.39
28/12/2007,63.99,83,115.1
31/12/2007,64.37,82.46,114.25
02/01/2008,65.3,84.86,113.25
03/01/2008,65.21,85.57,113.2
04/01/2008,65.23,85.13,110.42
07/01/2008,65.51,84.77,110.33
08/01/2008,65.43,86.78,108.55
09/01/2008,65.56,86.55,109.69
10/01/2008,64.67,88.25,110.41
11/01/2008,65.18,88.58,109.51
14/01/2008,65.42,89.54,110.4
15/01/2008,66.15,87.99,107.97
16/01/2008,65.68,86.7,107.04
17/01/2008,66.53,86.5,104.26
18/01/2008,66.07,87.42,103.19
22/01/2008,66.78,88.17,102.15
23/01/2008,66.62,87.89,104.6
24/01/2008,65.29,90.08,105.48
25/01/2008,66.39,90.3,103.96
28/01/2008,66.14,91.75,105.68
29/01/2008,65.69,91.15,106.2
30/01/2008,65.26,92.06,105.42
31/01/2008,65.72,91.4,107.34
01/02/2008,66.12,89.35,109.07
04/02/2008,65.44,89.1,107.69
05/02/2008,65.94,87.68,104.81
06/02/2008,65.74,88.95,103.97
07/02/2008,64.32,89.85,104.65
08/02/2008,65.06,91,103.98
11/02/2008,65.33,91.33,104.51
12/02/2008,64.94,89.33,105.48
13/02/2008,64.25,89.44,106.56
14/02/2008,63.31,89.71,105.62
15/02/2008,63.79,89.15,105.6
19/02/2008,63.15,91.58,105.9
20/02/2008,63.58,93.24,106.21
21/02/2008,64.26,93.25,105.33
22/02/2008,63.89,93.39,105.98
25/02/2008,63.24,92.74,107.31
26/02/2008,63.26,93.71,108.12
27/02/2008,63.31,94.78,108.01
28/02/2008,64.44,95.99,106.95
29/02/2008,65.42,96.18,104.57
03/03/2008,65.26,97.24,104.32
04/03/2008,64.62,95.18,103.92
05/03/2008,63.85,97.72,104.58
06/03/2008,64.19,96.5,102.41
07/03/2008,64.27,96.09,101.36
10/03/2008,65.22,95.87,100.02
11/03/2008,64.66,95.99,103.62
12/03/2008,65.91,97.01,102.65
13/03/2008,65.4,98.34,102.87
14/03/2008,66.2,98.71,101.28
17/03/2008,66.71,99.17,100.26
18/03/2008,66.45,96.5,104.42
19/03/2008,67.56,93.04,101.83
20/03/2008,67.72,89.91,103.72
24/03/2008,66.41,90.1,105.79
25/03/2008,66.69,92.73,105.9
26/03/2008,66.41,93.8,104.6
27/03/2008,65.95,93.46,104.27
28/03/2008,66.59,91.88,103.27
31/03/2008,66.82,90.41,103.63
01/04/2008,65.74,86.86,107.28
02/04/2008,65.88,89.27,107.35
03/04/2008,66.02,89.42,107.61
04/04/2008,66.63,90.25,107.5
07/04/2008,66.28,91.17,107.55
08/04/2008,66.04,90.35,107.44
09/04/2008,66.73,92.29,106.66
10/04/2008,66.51,91.77,106.81
11/04/2008,66.95,91.3,104.74
14/04/2008,66.56,91.11,104.39
15/04/2008,65.74,91.66,104.63
16/04/2008,65.09,93.27,107.47
17/04/2008,64.98,92.56,107.62
18/04/2008,64.92,90.62,108.75
21/04/2008,65.18,90.25,108.8
22/04/2008,65.41,90.27,108.32
23/04/2008,65.19,89.22,108.15
24/04/2008,64.64,87.22,108.62
25/04/2008,64.26,87.27,109.63
28/04/2008,64.46,87.69,109.65
29/04/2008,64.7,85.81,109.22
30/04/2008,65.16,86.65,108.57
01/05/2008,65.17,83.99,110.82
02/05/2008,64.34,84.58,111.13
05/05/2008,64.34,86.27,110.59
06/05/2008,63.88,86.63,111.55
07/05/2008,64.16,85.82,109.56
08/05/2008,64.73,87.24,109.28
09/05/2008,64.97,87.42,109.08
12/05/2008,64.87,86.99,110.3
13/05/2008,64.16,85.39,110.32
14/05/2008,64.19,85.2,110.54
15/05/2008,64.77,87,111.93
16/05/2008,64.51,89.1,112.03
19/05/2008,64.59,89.39,112.33
20/05/2008,64.93,90.9,111.42
21/05/2008,64.94,91.96,109.54
22/05/2008,64.18,90.98,109.55
23/05/2008,64.46,91.23,108.09
27/05/2008,64.02,89.36,108.89
28/05/2008,63.45,89.14,109.39
29/05/2008,63,86.51,109.94
30/05/2008,63.41,87.45,110.21
02/06/2008,63.66,87.96,109.08
03/06/2008,64.11,86.88,108.44
04/06/2008,63.54,86.65,108.38
05/06/2008,63.16,86.45,110.55
06/06/2008,63.98,89.06,107.03
09/06/2008,63.98,87.99,107.29
10/06/2008,63.56,85.55,106.75
11/06/2008,63.42,87.02,105.18
12/06/2008,62.78,85.6,105.58
13/06/2008,62.65,85.83,106.92
16/06/2008,62.66,87.01,106.98
17/06/2008,62.79,87.25,106.46
18/06/2008,63.32,88.28,105.42
19/06/2008,62.94,88.42,105.56
20/06/2008,63.31,88.95,103.84
23/06/2008,63.44,87.09,103.74
24/06/2008,63.87,87.47,103.54
25/06/2008,63.9,87.42,104.03
26/06/2008,64.33,90.61,101.2
27/06/2008,65.08,91.47,100.65
30/06/2008,65.09,91.4,101
01/07/2008,64.94,92.66,101.32
02/07/2008,65.28,93.17,99.58
03/07/2008,65.14,92.06,99.68
07/07/2008,65.43,91.23,98.67
08/07/2008,65.86,90.86,100.42
09/07/2008,66.15,91.5,98.49
10/07/2008,66.14,93.53,98.89
11/07/2008,65.2,95.16,97.74
14/07/2008,65.77,95.91,96.85
15/07/2008,65.75,96.17,95.49
16/07/2008,64.56,94.44,97.83
17/07/2008,64.23,94.22,98.81
18/07/2008,63.99,94.17,99.42
21/07/2008,64.24,95.12,99.48
22/07/2008,63.92,93.06,100.61
23/07/2008,63.79,90.57,101.15
24/07/2008,64.42,91.33,99.05
25/07/2008,63.77,91.69,99.03
28/07/2008,64.42,91.73,97.58
29/07/2008,64.15,90.59,99.66
30/07/2008,64.22,89.52,101.44
31/07/2008,64.85,90.08,100.1
01/08/2008,65,89.57,99.57
04/08/2008,64.85,88.14,98.64
05/08/2008,64.37,86.08,101.3
06/08/2008,64.1,86.64,101.75
07/08/2008,65.15,86.09,100.24
08/08/2008,65.32,84.43,102.1
11/08/2008,64.7,81.13,103.16
12/08/2008,65.3,80.52,102.08
13/08/2008,65.08,81.56,101.47
14/08/2008,65.49,79.35,102.23
15/08/2008,66.06,77.63,102.73
18/08/2008,66.33,78.8,101.33
19/08/2008,66.07,80.43,100.22
20/08/2008,66.25,80.06,100.69
21/08/2008,66.13,82.3,100.86
22/08/2008,66.09,81.08,102.32
25/08/2008,66.75,80.93,100.25
26/08/2008,66.81,81.23,100.54
27/08/2008,66.92,81.36,101.52
28/08/2008,66.93,82.18,102.75
29/08/2008,66.63,81.71,101.64
02/09/2008,67.25,79.2,101.01
03/09/2008,67.54,78.89,100.92
04/09/2008,68.08,78.39,97.89
05/09/2008,68.04,78.98,98.19
08/09/2008,68.33,78.86,100.22
09/09/2008,69,76.49,97.25
10/09/2008,68.58,74.22,97.64
11/09/2008,68.54,73.08,99.05
12/09/2008,67.66,75.55,99.51
15/09/2008,69.85,77.56,94.78
16/09/2008,69.84,76.79,96.36
17/09/2008,70.19,85.46,92.03
18/09/2008,69.16,82.8,94.76
19/09/2008,66.97,85.98,98.52
22/09/2008,66.96,89.18,96.29
23/09/2008,66.7,88.32,94.1
24/09/2008,66.99,86.71,94.4
25/09/2008,66.86,86.45,95.88
26/09/2008,67.34,86.64,95.93
29/09/2008,69.3,89.57,88.41
30/09/2008,67.61,85.07,92.07
01/10/2008,68.46,85.97,92.13
02/10/2008,69.02,82.33,88.78
03/10/2008,69.62,82.59,87.59
06/10/2008,70.89,84.28,83.12
07/10/2008,70.67,87.27,79.4
08/10/2008,69.66,89.42,77.4
09/10/2008,69.07,89.9,72
10/10/2008,68.59,83.22,70.25
13/10/2008,67.71,81.99,80.45
14/10/2008,67.27,82.2,79.26
15/10/2008,67.91,83.31,71.46
16/10/2008,67.56,79.29,74.43
17/10/2008,67.1,77.21,73.99
20/10/2008,67.64,78.5,78.43
21/10/2008,67.99,76.03,76.09
22/10/2008,69.37,71.71,71.95
23/10/2008,69.89,70.65,72.78
24/10/2008,69.14,72.21,69.09
27/10/2008,69.19,72.18,66.64
28/10/2008,68.19,73.79,74.42
29/10/2008,67.84,74,73.88
30/10/2008,67.23,72.71,76.44
31/10/2008,66.36,71.34,76.86
03/11/2008,66.54,71.1,77.08
04/11/2008,67.78,75.48,79.7
05/11/2008,68.59,72.8,76.35
06/11/2008,68.09,72.22,72.12
07/11/2008,67.65,72.5,74.5
10/11/2008,67.98,73.58,73.53
11/11/2008,68.18,72.05,71.26
12/11/2008,68.62,70,68.12
13/11/2008,66.97,72.15,72.37
14/11/2008,68.3,73.3,68.76
17/11/2008,68.6,72.65,67.84
18/11/2008,69.49,72.51,69.12
19/11/2008,71.27,72.26,64.69
20/11/2008,74.95,73.45,59.89
21/11/2008,73.86,78.85,63.12
24/11/2008,72.71,80.91,67.49
25/11/2008,74.85,80.87,67.99
26/11/2008,74.95,80.38,70.62
28/11/2008,75.87,80.31,71.51
01/12/2008,78.78,75.65,65.18
02/12/2008,79.08,76.95,67.69
03/12/2008,79.3,76.18,69.31
04/12/2008,80.87,75.5,67.71
05/12/2008,79.56,74.52,69.8
08/12/2008,79.38,76.2,72.23
09/12/2008,80.95,76.33,71.04
10/12/2008,80.76,79.75,71.53
11/12/2008,80.92,80.65,69.8
12/12/2008,80.92,80.81,70.64
15/12/2008,81.84,82.6,69.65
16/12/2008,83.86,84.46,72.93
17/12/2008,86.14,85.43,72.23
18/12/2008,87.94,83.87,70.88
19/12/2008,88.04,82.63,70.57
22/12/2008,87.36,83.46,69.67
23/12/2008,87.25,82.63,68.95
24/12/2008,87.06,83.46,69.35
26/12/2008,87.35,85.6,69.75
29/12/2008,87.24,86.35,69.55
30/12/2008,88.07,85.9,71.2
31/12/2008,86.23,86.52,72.21
02/01/2009,84.06,86.23,74.39
05/01/2009,81.9,84.48,74.3
06/01/2009,81.07,85.13,74.8
07/01/2009,81.39,82.75,72.56
08/01/2009,81.33,84.46,72.85
09/01/2009,81.45,83.92,71.29
12/01/2009,82.29,80.76,69.58
13/01/2009,82.38,80.88,69.71
14/01/2009,83.74,79.79,67.51
15/01/2009,83.88,80.39,67.54
16/01/2009,82.58,82.71,68.07
20/01/2009,82.57,84.52,64.47
21/01/2009,79.96,84.15,67.26
22/01/2009,78.42,84.58,66.22
23/01/2009,77.81,88.53,66.51
26/01/2009,77.13,88.95,66.96
27/01/2009,78.94,88.38,67.64
28/01/2009,76.97,87.42,69.93
29/01/2009,75.2,89.5,67.66
30/01/2009,74.96,91.31,66.28
02/02/2009,76.35,88.84,66.08
03/02/2009,74.54,88.47,67.01
04/02/2009,74.28,89.18,66.68
05/02/2009,74.34,90.12,67.67
06/02/2009,74.11,89.59,69.6
09/02/2009,74.35,88.32,69.7
10/02/2009,75.96,90.21,66.51
11/02/2009,76.95,92.29,66.9
12/02/2009,76.22,93.17,66.95
13/02/2009,74.2,92.55,66.23
17/02/2009,76.51,95.45,63.39
18/02/2009,75.85,96.91,63.24
19/02/2009,74.57,95.77,62.56
20/02/2009,75.29,97.8,61.95
